city,city_ascii,lat,lng,country,iso2,iso3,capital,admin_name,population,id
Pôrto Firme,Porto Firme,-20.6728,-43.0839,Brazil,BR,BRA,Minas Gerais,,10417.0,1076023873
Conceição dos Ouros,Conceicao dos Ouros,-22.4128,-45.7978,Brazil,BR,BRA,Minas Gerais,,10388.0,1076803809
Santa Fé,Santa Fe,-23.0378,-51.805,Brazil,BR,BRA,Paraná,,10432.0,1076690587
São Gonçalo do Pará,Sao Goncalo do Para,-19.9828,-44.8589,Brazil,BR,BRA,Minas Gerais,,10398.0,1076000814
Baraçlândia,Baraclandia,-7.205,-47.7569,Brazil,BR,BRA,Tocantins,,10424.0,1076591909
Roseira,Roseira,-22.8978,-45.305,Brazil,BR,BRA,São Paulo,,10344.0,1076731583
Pirapetinga,Pirapetinga,-21.6558,-42.3458,Brazil,BR,BRA,Minas Gerais,,10364.0,1076957244
Planura,Planura,-20.1378,-48.7019,Brazil,BR,BRA,Minas Gerais,,10384.0,1076475868
São José do Calçado,Sao Jose do Calcado,-21.025,-41.6539,Brazil,BR,BRA,Espírito Santo,,10408.0,1076530906
Piraí do Norte,Pirai do Norte,-13.7619,-39.3789,Brazil,BR,BRA,Bahia,,10360.0,1076939449
Gilbués,Gilbues,-9.8319,-45.3439,Brazil,BR,BRA,Piauí,,10402.0,1076491367
Jacinto Machado,Jacinto Machado,-28.9969,-49.7639,Brazil,BR,BRA,Santa Catarina,,10376.0,1076638099
Jaguaribara,Jaguaribara,-5.6578,-38.62,Brazil,BR,BRA,Ceará,,10399.0,1076747362
Mercês,Merces,-21.1939,-43.3408,Brazil,BR,BRA,Minas Gerais,,10368.0,1076984501
Lajes,Lajes,-5.7,-36.245,Brazil,BR,BRA,Rio Grande do Norte,,10381.0,1076524454
Peixe,Peixe,-12.025,-48.5389,Brazil,BR,BRA,Tocantins,,10384.0,1076553772
Fervedouro,Fervedouro,-20.7258,-42.2789,Brazil,BR,BRA,Minas Gerais,,10349.0,1076636740
São Domingos,Sao Domingos,-10.7908,-37.5678,Brazil,BR,BRA,Sergipe,,10271.0,1076641511
Corumbá de Goiás,Corumba de Goias,-15.9239,-48.8089,Brazil,BR,BRA,Goiás,,10361.0,1076265793
Benedito Novo,Benedito Novo,-26.7828,-49.3639,Brazil,BR,BRA,Santa Catarina,,10336.0,1076784672
São Carlos,Sao Carlos,-27.0778,-53.0039,Brazil,BR,BRA,Santa Catarina,,10291.0,1076654871
Monsenhor Gil,Monsenhor Gil,-5.5639,-42.6078,Brazil,BR,BRA,Piauí,,10333.0,1076756343
Conceição da Aparecida,Conceicao da Aparecida,-21.0939,-46.2039,Brazil,BR,BRA,Minas Gerais,,10322.0,1076238333
Monte Alegre do Piauí,Monte Alegre do Piaui,-9.7539,-45.3039,Brazil,BR,BRA,Piauí,,10345.0,1076223084
Iapu,Iapu,-19.4369,-42.2178,Brazil,BR,BRA,Minas Gerais,,10315.0,1076076296
Recreio,Recreio,-21.525,-42.4689,Brazil,BR,BRA,Minas Gerais,,10299.0,1076403052
Jordânia,Jordania,-15.9,-40.1778,Brazil,BR,BRA,Minas Gerais,,10324.0,1076746673
Normandia,Normandia,3.8808,-59.6228,Brazil,BR,BRA,Roraima,,10339.0,1076555089
Paranã,Parana,-12.615,-47.8828,Brazil,BR,BRA,Tocantins,,10338.0,1076862389
Cedral,Cedral,-2.0,-44.5358,Brazil,BR,BRA,Maranhão,,10297.0,1076943907
Engenheiro Caldas,Engenheiro Caldas,-19.2189,-42.0458,Brazil,BR,BRA,Minas Gerais,,10280.0,1076002103
Santa Maria Madalena,Santa Maria Madalena,-21.955,-42.0078,Brazil,BR,BRA,Rio de Janeiro,,10321.0,1076086905
Roca Sales,Roca Sales,-29.2839,-51.8678,Brazil,BR,BRA,Rio Grande do Sul,,10284.0,1076512734
Presidente Kennedy,Presidente Kennedy,-21.0989,-41.0469,Brazil,BR,BRA,Espírito Santo,minor,10314.0,1076287940
Aperibé,Aperibe,-21.6208,-42.1028,Brazil,BR,BRA,Rio de Janeiro,,10213.0,1076210248
Pedras de Maria da Cruz,Pedras de Maria da Cruz,-15.6069,-44.3908,Brazil,BR,BRA,Minas Gerais,,10315.0,1076803883
São Geraldo,Sao Geraldo,-20.9228,-42.8339,Brazil,BR,BRA,Minas Gerais,,10263.0,1076340337
Campo Redondo,Campo Redondo,-6.2428,-36.1828,Brazil,BR,BRA,Rio Grande do Norte,,10266.0,1076821934
Urucânia,Urucania,-20.3508,-42.7389,Brazil,BR,BRA,Minas Gerais,,10291.0,1076102437
Terra Alta,Terra Alta,-1.0378,-47.9078,Brazil,BR,BRA,Pará,,10262.0,1076764322
Santa Terezinha de Goiás,Santa Terezinha de Goias,-14.4378,-49.7058,Brazil,BR,BRA,Goiás,,10302.0,1076003561
Trajano de Morais,Trajano de Morais,-22.0628,-42.0658,Brazil,BR,BRA,Rio de Janeiro,,10289.0,1076642739
Potengi,Potengi,-7.0908,-40.0269,Brazil,BR,BRA,Ceará,,10276.0,1076282197
Rio dos Cedros,Rio dos Cedros,-26.7378,-49.2739,Brazil,BR,BRA,Santa Catarina,,10284.0,1076000091
Petrolina de Goiás,Petrolina de Goias,-16.095,-49.3378,Brazil,BR,BRA,Goiás,,10283.0,1076646883
Cêrro Grande,Cerro Grande,-30.59,-51.7389,Brazil,BR,BRA,Rio Grande do Sul,,10268.0,1076627862
Buenópolis,Buenopolis,-17.8742,-44.1767,Brazil,BR,BRA,Minas Gerais,,10292.0,1076259930
Centralina,Centralina,-18.5839,-49.1989,Brazil,BR,BRA,Minas Gerais,,10266.0,1076688673
Lontras,Lontras,-27.1658,-49.5419,Brazil,BR,BRA,Santa Catarina,,10244.0,1076636048
Teixeira Soares,Teixeira Soares,-25.3678,-50.4608,Brazil,BR,BRA,Paraná,,10283.0,1076944440
Groaíras,Groairas,-3.9128,-40.3828,Brazil,BR,BRA,Ceará,,10228.0,1076421246
Angelim,Angelim,-8.8833,-36.2833,Brazil,BR,BRA,Pernambuco,,10202.0,1076806495
Alvorada do Sul,Alvorada do Sul,-22.78,-51.2308,Brazil,BR,BRA,Paraná,,10283.0,1076000190
Miradouro,Miradouro,-20.8908,-42.3428,Brazil,BR,BRA,Minas Gerais,,10251.0,1076981625
Caetanópolis,Caetanopolis,-19.295,-44.4189,Brazil,BR,BRA,Minas Gerais,,10218.0,1076848044
Mondaí,Mondai,-27.1028,-53.4019,Brazil,BR,BRA,Santa Catarina,,10231.0,1076954826
São Romão,Sao Romao,-16.3689,-45.0689,Brazil,BR,BRA,Minas Gerais,,10276.0,1076057326
Paranacity,Paranacity,-22.93,-52.1508,Brazil,BR,BRA,Paraná,,10250.0,1076613989
Parnaguá,Parnagua,-10.2269,-44.6389,Brazil,BR,BRA,Piauí,,10276.0,1076238143
Guadalupe,Guadalupe,-6.7869,-43.5689,Brazil,BR,BRA,Piauí,,10268.0,1076819402
Primavera,Primavera,-0.9428,-47.1158,Brazil,BR,BRA,Pará,,10268.0,1076377239
Piranhas,Piranhas,-16.4269,-51.8219,Brazil,BR,BRA,Goiás,,10272.0,1076951314
São Francisco,Sao Francisco,-5.1228,-47.3858,Brazil,BR,BRA,Maranhão,,10261.0,1076295743
São João d’Aliança,Sao Joao d'Alianca,-14.7058,-47.525,Brazil,BR,BRA,Goiás,,10257.0,1076043167
Fontoura Xavier,Fontoura Xavier,-28.9828,-52.3458,Brazil,BR,BRA,Rio Grande do Sul,,10241.0,1076928068
Pires Ferreira,Pires Ferreira,-4.2469,-40.645,Brazil,BR,BRA,Ceará,,10216.0,1076964579
Três Cachoeiras,Tres Cachoeiras,-29.4558,-49.9239,Brazil,BR,BRA,Rio Grande do Sul,,10217.0,1076760504
Francisco Badaró,Francisco Badaro,-16.9928,-42.3519,Brazil,BR,BRA,Minas Gerais,,10248.0,1076185124
Itapé,Itape,-14.8978,-39.4208,Brazil,BR,BRA,Bahia,,10228.0,1076267956
Martinópole,Martinopole,-3.2258,-40.6969,Brazil,BR,BRA,Ceará,,10214.0,1076944697
Mucugê,Mucuge,-13.005,-41.3708,Brazil,BR,BRA,Bahia,,10244.0,1076156452
Ronda Alta,Ronda Alta,-27.7669,-52.8019,Brazil,BR,BRA,Rio Grande do Sul,,10221.0,1076110124
Senhora dos Remédios,Senhora dos Remedios,-21.0278,-43.5828,Brazil,BR,BRA,Minas Gerais,,10196.0,1076268032
Caracol,Caracol,-9.2789,-43.33,Brazil,BR,BRA,Piauí,,10212.0,1076578304
Pôrto Xavier,Porto Xavier,-27.9058,-55.1378,Brazil,BR,BRA,Rio Grande do Sul,,10194.0,1076184163
Redentora,Redentora,-27.6639,-53.6378,Brazil,BR,BRA,Rio Grande do Sul,,10222.0,1076814918
Mariluz,Mariluz,-24.0019,-53.1458,Brazil,BR,BRA,Paraná,,10224.0,1076480986
Cumaru,Cumaru,-8.0058,-35.6969,Brazil,BR,BRA,Pernambuco,,10192.0,1076365965
Lagoa da Confusão,Lagoa da Confusao,-10.7939,-49.6239,Brazil,BR,BRA,Tocantins,,10210.0,1076932290
Governador Archer,Governador Archer,-5.0219,-44.2708,Brazil,BR,BRA,Maranhão,,10205.0,1076355007
São João,Sao Joao,-25.8278,-52.725,Brazil,BR,BRA,Paraná,,10181.0,1076110241
Itamogi,Itamogi,-21.0778,-47.0478,Brazil,BR,BRA,Minas Gerais,,10157.0,1076902306
São Pedro do Ivaí,Sao Pedro do Ivai,-23.865,-51.8558,Brazil,BR,BRA,Paraná,,10167.0,1076420982
Catanduvas,Catanduvas,-25.2028,-53.1569,Brazil,BR,BRA,Paraná,,10167.0,1076928587
Caatiba,Caatiba,-14.9769,-40.4078,Brazil,BR,BRA,Bahia,,10166.0,1076562452
Novo Horizonte,Novo Horizonte,-11.71,-62.0,Brazil,BR,BRA,Rondônia,,10161.0,1076386709
Cachoeira dos Índios,Cachoeira dos Indios,-6.9269,-38.6739,Brazil,BR,BRA,Paraíba,,10114.0,1076916983
Canápolis,Canapolis,-13.07,-44.2019,Brazil,BR,BRA,Bahia,,10142.0,1076032947
Calçoene,Calcoene,2.4978,-50.9489,Brazil,BR,BRA,Amapá,,10163.0,1076001919
Caém,Caem,-11.1,-40.4333,Brazil,BR,BRA,Bahia,,10143.0,1076157076
Jucuruçu,Jucurucu,-16.8428,-40.1589,Brazil,BR,BRA,Bahia,,10148.0,1076806349
Rinópolis,Rinopolis,-21.7258,-50.7219,Brazil,BR,BRA,São Paulo,,10133.0,1076562968
Rio do Fogo,Rio do Fogo,-5.2728,-35.3828,Brazil,BR,BRA,Rio Grande do Norte,,10059.0,1076926455
Ipupiara,Ipupiara,-11.82,-42.6139,Brazil,BR,BRA,Bahia,,10113.0,1076106474
Água Branca,Agua Branca,-7.5119,-37.6408,Brazil,BR,BRA,Paraíba,,10083.0,1076930079
Iretama,Iretama,-24.4239,-52.1058,Brazil,BR,BRA,Paraná,,10098.0,1076488338
Dumont,Dumont,-21.2364,-47.9733,Brazil,BR,BRA,São Paulo,,10023.0,1076221690
Maiquinique,Maiquinique,-15.6208,-40.2658,Brazil,BR,BRA,Bahia,,10082.0,1076435783
Santa Teresa,Santa Teresa,-25.0519,-53.6328,Brazil,BR,BRA,Paraná,,10096.0,1076296224
Bela Vista de Minas,Bela Vista de Minas,-19.83,-43.0908,Brazil,BR,BRA,Minas Gerais,,10004.0,1076180977
Sinimbu,Sinimbu,-29.5389,-52.5219,Brazil,BR,BRA,Rio Grande do Sul,,10068.0,1076004049
Pescaria Brava,Pescaria Brava,-28.3833,-48.8833,Brazil,BR,BRA,Santa Catarina,,9980.0,1076082344
Planalto,Planalto,-27.3289,-53.0589,Brazil,BR,BRA,Rio Grande do Sul,,10019.0,1076020835
Guaraciaba,Guaraciaba,-26.5989,-53.5178,Brazil,BR,BRA,Santa Catarina,,10026.0,1076248492
Caraíbas,Caraibas,-14.6,-41.335,Brazil,BR,BRA,Bahia,,10016.0,1076820900
Uchoa,Uchoa,-20.9528,-49.175,Brazil,BR,BRA,São Paulo,,9968.0,1076170916
Arauá,Araua,-11.2619,-37.62,Brazil,BR,BRA,Sergipe,,9947.0,1076564107
Matias Cardoso,Matias Cardoso,-14.855,-43.9219,Brazil,BR,BRA,Minas Gerais,,9979.0,1076573459
Coronel Freitas,Coronel Freitas,-26.9089,-52.7028,Brazil,BR,BRA,Santa Catarina,,9940.0,1076871114
São Sebastião do Maranhão,Sao Sebastiao do Maranhao,-18.0839,-42.5708,Brazil,BR,BRA,Minas Gerais,,9963.0,1076095024
Cristino Castro,Cristino Castro,-8.8178,-44.2239,Brazil,BR,BRA,Piauí,,9981.0,1076946451
Ventania,Ventania,-24.2458,-50.2428,Brazil,BR,BRA,Paraná,,9957.0,1076340729
Imaruí,Imarui,-28.3408,-48.82,Brazil,BR,BRA,Santa Catarina,,9948.0,1076901727
Catunda,Catunda,-4.6478,-40.2008,Brazil,BR,BRA,Ceará,,9952.0,1076914207
Itatiaiuçu,Itatiaiucu,-20.1969,-44.4208,Brazil,BR,BRA,Minas Gerais,,9928.0,1076406808
Coroaci,Coroaci,-18.6219,-42.2858,Brazil,BR,BRA,Minas Gerais,,9943.0,1076620759
Manduri,Manduri,-23.0033,-49.3219,Brazil,BR,BRA,São Paulo,,9910.0,1076633866
Terra de Areia,Terra de Areia,-29.585,-50.0708,Brazil,BR,BRA,Rio Grande do Sul,,9878.0,1076030490
Umburetama,Umburetama,-7.6958,-35.6639,Brazil,BR,BRA,Pernambuco,,9889.0,1076928372
Rubim,Rubim,-16.375,-40.5378,Brazil,BR,BRA,Minas Gerais,,9919.0,1076786475
Beneditinos,Beneditinos,-5.455,-42.36,Brazil,BR,BRA,Piauí,,9911.0,1076594743
Vargem,Vargem,-22.8889,-46.4139,Brazil,BR,BRA,São Paulo,,9854.0,1076267922
Juru,Juru,-7.5369,-37.8189,Brazil,BR,BRA,Paraíba,,9892.0,1076841131
Mirante,Mirante,-14.2419,-40.7728,Brazil,BR,BRA,Bahia,,9902.0,1076774465
Tenente Ananias,Tenente Ananias,-6.465,-38.18,Brazil,BR,BRA,Rio Grande do Norte,,9883.0,1076521630
Torrinha,Torrinha,-22.4258,-48.1689,Brazil,BR,BRA,São Paulo,,9846.0,1076302345
Quilombo,Quilombo,-26.7258,-52.7208,Brazil,BR,BRA,Santa Catarina,,9829.0,1076105632
Sarapuí,Sarapui,-23.6408,-47.825,Brazil,BR,BRA,São Paulo,,9836.0,1076402812
Mulungu,Mulungu,-7.0239,-35.4619,Brazil,BR,BRA,Paraíba,,9840.0,1076888806
Guia Lopes da Laguna,Guia Lopes da Laguna,-21.4578,-56.1139,Brazil,BR,BRA,Mato Grosso do Sul,,9824.0,1076661198
Ninheira,Ninheira,-15.3208,-41.7539,Brazil,BR,BRA,Minas Gerais,,9815.0,1076790896
Sairé,Saire,-8.3278,-35.7058,Brazil,BR,BRA,Pernambuco,,9764.0,1076702989
São Gonçalo do Rio Abaixo,Sao Goncalo do Rio Abaixo,-19.8258,-43.3619,Brazil,BR,BRA,Minas Gerais,,9777.0,1076000815
Constantina,Constantina,-27.735,-52.9919,Brazil,BR,BRA,Rio Grande do Sul,,9752.0,1076797268
Barracão,Barracao,-26.2539,-53.6328,Brazil,BR,BRA,Paraná,,9735.0,1076190818
Alto Piquiri,Alto Piquiri,-24.0278,-53.4408,Brazil,BR,BRA,Paraná,,9778.0,1076224592
Carnaubais,Carnaubais,-5.3408,-36.8328,Brazil,BR,BRA,Rio Grande do Norte,,9762.0,1076068941
Caturama,Caturama,-13.3289,-42.2908,Brazil,BR,BRA,Bahia,,9762.0,1076059211
Wagner,Wagner,-12.2869,-41.1678,Brazil,BR,BRA,Bahia,,9731.0,1076156238
Cardeal da Silva,Cardeal da Silva,-11.9419,-37.9489,Brazil,BR,BRA,Bahia,,9747.0,1076285544
Ferros,Ferros,-19.2319,-43.0228,Brazil,BR,BRA,Minas Gerais,,9696.0,1076000745
Luís Gomes,Luis Gomes,-6.4139,-38.3889,Brazil,BR,BRA,Rio Grande do Norte,,9610.0,1076347577
Prudente de Morais,Prudente de Morais,-19.4819,-44.155,Brazil,BR,BRA,Minas Gerais,,9573.0,1076071573
Roncador,Roncador,-24.6028,-52.275,Brazil,BR,BRA,Paraná,,9645.0,1076051192
Apiúna,Apiuna,-27.0358,-49.39,Brazil,BR,BRA,Santa Catarina,,9600.0,1076920853
Palmeira d’Oeste,Palmeira d'Oeste,-20.4158,-50.7619,Brazil,BR,BRA,São Paulo,,9596.0,1076247939
Manuel Urbano,Manuel Urbano,-8.8389,-69.26,Brazil,BR,BRA,Acre,,9581.0,1076473892
Ouroeste,Ouroeste,-20.0008,-50.3719,Brazil,BR,BRA,São Paulo,,9564.0,1076000763
Catanduvas,Catanduvas,-27.0708,-51.6619,Brazil,BR,BRA,Santa Catarina,,9555.0,1076593724
Ipuiúna,Ipuiuna,-22.0989,-46.19,Brazil,BR,BRA,Minas Gerais,,9521.0,1076328220
Iaras,Iaras,-22.8667,-49.1667,Brazil,BR,BRA,São Paulo,,9517.0,1076892374
Águia Branca,Aguia Branca,-18.9828,-40.74,Brazil,BR,BRA,Espírito Santo,,9519.0,1076311208
Varre-Sai,Varre-Sai,-20.9308,-41.8689,Brazil,BR,BRA,Rio de Janeiro,,9475.0,1076621254
Bom Jesus,Bom Jesus,-5.9839,-35.5808,Brazil,BR,BRA,Rio Grande do Norte,,9440.0,1076559743
Triunfo,Triunfo,-6.5789,-38.5969,Brazil,BR,BRA,Paraíba,,9464.0,1076202678
Ananás,Ananas,-6.3658,-48.0728,Brazil,BR,BRA,Tocantins,,9492.0,1076131174
Lamarão,Lamarao,-11.7828,-38.9,Brazil,BR,BRA,Bahia,,9442.0,1076962931
Planaltino,Planaltino,-13.2589,-40.3689,Brazil,BR,BRA,Bahia,,9473.0,1076715731
Esperantina,Esperantina,-5.3428,-48.5108,Brazil,BR,BRA,Tocantins,,9476.0,1076000810
Terra Roxa,Terra Roxa,-20.7889,-48.33,Brazil,BR,BRA,São Paulo,,9437.0,1076064545
Santanópolis,Santanopolis,-12.0169,-38.8669,Brazil,BR,BRA,Bahia,,9442.0,1076762230
Arenápolis,Arenapolis,-14.45,-56.8458,Brazil,BR,BRA,Mato Grosso,,9455.0,1076938959
Riachuelo,Riachuelo,-10.7278,-37.1869,Brazil,BR,BRA,Sergipe,,9355.0,1076898360
Grossos,Grossos,-4.98,-37.155,Brazil,BR,BRA,Rio Grande do Norte,,9393.0,1076598247
Várzea do Poço,Varzea do Poco,-11.5289,-40.32,Brazil,BR,BRA,Bahia,,9416.0,1076941608
São Domingos,Sao Domingos,-26.5578,-52.5319,Brazil,BR,BRA,Santa Catarina,,9434.0,1076855948
Olho d’Água do Casado,Olho d'Agua do Casado,-9.5,-37.8167,Brazil,BR,BRA,Alagoas,,9441.0,1076578484
Alfredo Wagner,Alfredo Wagner,-27.7,-49.3339,Brazil,BR,BRA,Santa Catarina,,9410.0,1076900452
Santa Maria,Santa Maria,-24.9389,-51.8628,Brazil,BR,BRA,Paraná,,9410.0,1076001115
Montes Altos,Montes Altos,-5.8308,-47.0669,Brazil,BR,BRA,Maranhão,,9413.0,1076887394
Varzedo,Varzedo,-12.9708,-39.3939,Brazil,BR,BRA,Bahia,,9363.0,1076982829
Cavalcante,Cavalcante,-13.7978,-47.4578,Brazil,BR,BRA,Goiás,,9392.0,1076922025
Igaratá,Igarata,-23.2044,-46.1561,Brazil,BR,BRA,São Paulo,,9349.0,1076600029
Açucena,Acucena,-19.0728,-42.5458,Brazil,BR,BRA,Minas Gerais,,9368.0,1076910841
Riacho dos Machados,Riacho dos Machados,-16.0058,-43.0489,Brazil,BR,BRA,Minas Gerais,,9360.0,1076541307
Ariranha,Ariranha,-21.1878,-48.7869,Brazil,BR,BRA,São Paulo,,9277.0,1076878901
Ipiranga do Piauí,Ipiranga do Piaui,-6.8278,-41.7408,Brazil,BR,BRA,Piauí,,9327.0,1076619598
Porangaba,Porangaba,-23.1758,-48.125,Brazil,BR,BRA,São Paulo,,9299.0,1076548805
Dores de Campos,Dores de Campos,-21.1089,-44.0228,Brazil,BR,BRA,Minas Gerais,,9299.0,1076670451
Igaratinga,Igaratinga,-19.955,-44.7089,Brazil,BR,BRA,Minas Gerais,,9264.0,1076729313
Paula Cândido,Paula Candido,-20.8739,-42.98,Brazil,BR,BRA,Minas Gerais,,9271.0,1076748118
Terra Nova,Terra Nova,-8.23,-39.3758,Brazil,BR,BRA,Pernambuco,,9278.0,1076265057
Antônio Dias,Antonio Dias,-19.6528,-42.8719,Brazil,BR,BRA,Minas Gerais,,9275.0,1076595263
Axixá do Tocantins,Axixa do Tocantins,-5.6169,-47.7689,Brazil,BR,BRA,Tocantins,,9275.0,1076964042
Herculândia,Herculandia,-22.0036,-50.3853,Brazil,BR,BRA,São Paulo,,9278.0,1076531050
Juruaia,Juruaia,-21.2528,-46.5769,Brazil,BR,BRA,Minas Gerais,,9238.0,1076409302
Salto Grande,Salto Grande,-22.8928,-49.9858,Brazil,BR,BRA,São Paulo,,9223.0,1076969780
Abaíra,Abaira,-13.25,-41.6639,Brazil,BR,BRA,Bahia,,9226.0,1076572454
Rosário do Catete,Rosario do Catete,-10.6958,-37.0308,Brazil,BR,BRA,Sergipe,,9221.0,1076520504
Carneiros,Carneiros,-9.4828,-37.3769,Brazil,BR,BRA,Alagoas,,9159.0,1076881848
Amapá,Amapa,2.0528,-50.7928,Brazil,BR,BRA,Amapá,,9187.0,1076834242
Aratuípe,Aratuipe,-13.0789,-39.0019,Brazil,BR,BRA,Bahia,,9127.0,1076544809
Verdejante,Verdejante,-7.9256,-38.9717,Brazil,BR,BRA,Pernambuco,,9142.0,1076829229
Coqueiral,Coqueiral,-21.1889,-45.4408,Brazil,BR,BRA,Minas Gerais,,9128.0,1076371955
Carbonita,Carbonita,-17.5269,-43.0158,Brazil,BR,BRA,Minas Gerais,,9148.0,1076114573
Palmeiras,Palmeiras,-12.5289,-41.5589,Brazil,BR,BRA,Bahia,,9130.0,1076798897
Urânia,Urania,-20.2458,-50.6428,Brazil,BR,BRA,São Paulo,,9135.0,1076428972
Rio Acima,Rio Acima,-20.0878,-43.7889,Brazil,BR,BRA,Minas Gerais,,9090.0,1076873685
Coronel Murta,Coronel Murta,-16.6189,-42.1819,Brazil,BR,BRA,Minas Gerais,,9117.0,1076166627
Anísio de Abreu,Anisio de Abreu,-9.1889,-43.0458,Brazil,BR,BRA,Piauí,,9098.0,1076098947
Paranaiguana,Paranaiguana,-18.9158,-50.6539,Brazil,BR,BRA,Goiás,,9100.0,1076018751
Pântano Grande,Pantano Grande,-30.1908,-52.3739,Brazil,BR,BRA,Rio Grande do Sul,,9083.0,1076467088
Pedrinhas,Pedrinhas,-11.1919,-37.6739,Brazil,BR,BRA,Sergipe,,8833.0,1076765344
Casca,Casca,-28.5608,-51.9778,Brazil,BR,BRA,Rio Grande do Sul,,9051.0,1076789569
Silves,Silves,-2.8389,-58.2092,Brazil,BR,BRA,Amazonas,,9081.0,1076795743
Vista Alegre do Alto,Vista Alegre do Alto,-21.1708,-48.6289,Brazil,BR,BRA,São Paulo,,8989.0,1076556139
Caputira,Caputira,-20.1719,-42.2708,Brazil,BR,BRA,Minas Gerais,,9030.0,1076678686
Rafard,Rafard,-23.0117,-47.5269,Brazil,BR,BRA,São Paulo,,9004.0,1076001121
Buriti Alegre,Buriti Alegre,-18.1439,-49.0439,Brazil,BR,BRA,Goiás,,9054.0,1076584363
Saudade,Saudade,-26.9239,-53.0028,Brazil,BR,BRA,Santa Catarina,,9016.0,1076589237
Januário Cicco,Januario Cicco,-6.1578,-35.6008,Brazil,BR,BRA,Rio Grande do Norte,,9011.0,1076818819
São Jorge d’Oeste,Sao Jorge d'Oeste,-25.7058,-52.9178,Brazil,BR,BRA,Paraná,,9028.0,1076759209
Neves Paulista,Neves Paulista,-20.8458,-49.63,Brazil,BR,BRA,São Paulo,,9008.0,1076295222
Maravilha,Maravilha,-9.2358,-37.35,Brazil,BR,BRA,Alagoas,,9004.0,1076641597
Candeal,Candeal,-11.8078,-39.1189,Brazil,BR,BRA,Bahia,,9011.0,1076755311
Sítio Novo de Goiás,Sitio Novo de Goias,-5.6008,-47.6378,Brazil,BR,BRA,Tocantins,,8997.0,1076199362
Natividade,Natividade,-11.71,-47.7228,Brazil,BR,BRA,Tocantins,,9000.0,1076499835
Rondon,Rondon,-23.4108,-52.7608,Brazil,BR,BRA,Paraná,,8996.0,1076528861
Divisópolis,Divisopolis,-15.7258,-41.0,Brazil,BR,BRA,Minas Gerais,,8974.0,1076864347
Potiraguá,Potiragua,-15.595,-39.8769,Brazil,BR,BRA,Bahia,,8969.0,1076725236
Florânia,Florania,-6.1269,-36.8178,Brazil,BR,BRA,Rio Grande do Norte,,8959.0,1076075803
Capim Branco,Capim Branco,-19.5489,-44.1169,Brazil,BR,BRA,Minas Gerais,,8881.0,1076851522
André Fernandes,Andre Fernandes,-15.9658,-41.4978,Brazil,BR,BRA,Minas Gerais,,8959.0,1076103551
Morpará,Morpara,-11.5589,-43.2808,Brazil,BR,BRA,Bahia,,8967.0,1076260332
Itapiranga,Itapiranga,-2.7489,-58.0219,Brazil,BR,BRA,Amazonas,,8953.0,1076151617
Carmo do Rio Verde,Carmo do Rio Verde,-15.3539,-49.7078,Brazil,BR,BRA,Goiás,,8928.0,1076166085
Santa Rita de Caldas,Santa Rita de Caldas,-22.0289,-46.3369,Brazil,BR,BRA,Minas Gerais,,8924.0,1076413095
Dourado,Dourado,-22.1,-48.3178,Brazil,BR,BRA,São Paulo,,8897.0,1076827239
Frei Inocêncio,Frei Inocencio,-18.545,-41.9219,Brazil,BR,BRA,Minas Gerais,,8920.0,1076063892
Paulo de Faria,Paulo de Faria,-20.0308,-49.3828,Brazil,BR,BRA,São Paulo,,8924.0,1076000170
Araújos,Araujos,-19.9478,-45.1658,Brazil,BR,BRA,Minas Gerais,,8885.0,1076956280
São Sebastião do Alto,Sao Sebastiao do Alto,-21.9569,-42.135,Brazil,BR,BRA,Rio de Janeiro,,8895.0,1076072454
Malhada de Pedras,Malhada de Pedras,-14.3878,-41.8789,Brazil,BR,BRA,Bahia,,8896.0,1076894314
Baía da Traição,Baia da Traicao,-6.6878,-34.9358,Brazil,BR,BRA,Paraíba,,8826.0,1076067542
Brejão,Brejao,-9.03,-36.5689,Brazil,BR,BRA,Pernambuco,,8844.0,1076400977
Ouriçangas,Ouricangas,-12.0169,-38.6169,Brazil,BR,BRA,Bahia,,8839.0,1076631656
Rodelas,Rodelas,-8.8508,-38.7558,Brazil,BR,BRA,Bahia,,8887.0,1076961333
Palhano,Palhano,-4.745,-37.9589,Brazil,BR,BRA,Ceará,,8866.0,1076664168
Anaurilândia,Anaurilandia,-22.1878,-52.7178,Brazil,BR,BRA,Mato Grosso do Sul,,8885.0,1076668503
Nova Bassano,Nova Bassano,-28.7239,-51.705,Brazil,BR,BRA,Rio Grande do Sul,,8840.0,1076902566
Lajedo do Tabocal,Lajedo do Tabocal,-13.475,-40.2239,Brazil,BR,BRA,Bahia,,8836.0,1076955276
São José da Bela Vista,Sao Jose da Bela Vista,-20.5928,-47.64,Brazil,BR,BRA,São Paulo,,8823.0,1076871004
Jacareacanga,Jacareacanga,-6.2239,-57.7539,Brazil,BR,BRA,Pará,,8852.0,1076980493
Cordeiros,Cordeiros,-15.0389,-41.935,Brazil,BR,BRA,Bahia,,8834.0,1076456369
Marilândia do Sul,Marilandia do Sul,-23.745,-51.3078,Brazil,BR,BRA,Paraná,,8814.0,1076477142
Bálsamo,Balsamo,-20.735,-49.5839,Brazil,BR,BRA,São Paulo,,8773.0,1076470597
Serra Caiada,Serra Caiada,-6.1058,-35.7128,Brazil,BR,BRA,Rio Grande do Norte,,8768.0,1076713679
